material_id,material_type,strength_mpa,weight_capacity_kg,biodegradability_percent,co2_emission_kg_per_kg,recyclability_percent,cost_per_kg,industry_use_case,source_type,confidence_level,co2_emission_norm,biodegradability_norm,recyclability_category,recyclability_score,co2_impact_index,strength_norm,capacity_norm,cost_norm,inv_cost_norm,cost_efficiency_index
348.0,Bio-based Plastic Tape,22.0,6.0,30.0,1.5,45.0,45.0,Box Sealing,Estimate,Medium,0.08225696804894629,0.3,D,0.25,53.209721278042146,0.1958762886597938,0.0026702269692923898,0.09574468085106383,0.9042553191489362,35.04281792993861
349.0,Water-activated Paper Tape,14.0,6.0,80.0,0.9,88.0,42.0,Box Sealing,Estimate,Medium,0.04146838885112169,0.8,B,0.75,84.84126444595513,0.1134020618556701,0.0026702269692923898,0.0851063829787234,0.9148936170212766,32.06299779394388
350.0,Compostable Tape,18.0,6.0,85.0,0.7,60.0,55.0,Box Sealing,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.15463917525773196,0.0026702269692923898,0.13120567375886524,0.8687943262411347,32.32950360662209
351.0,Virgin Cardboard - E-commerce Light,14.0,12.0,5.0,1.12,90.0,44.0,E-commerce,Estimate,Medium,0.05642420122365738,0.05,A,1.0,69.2430319510537,0.1134020618556701,0.006675567423230975,0.09219858156028368,0.9078014184397163,31.970392050115226
352.0,Virgin Cardboard - E-commerce Heavy,18.0,20.0,5.0,1.2,90.0,48.0,E-commerce,Estimate,Medium,0.06186267845003398,0.05,A,1.0,69.02549286199864,0.15463917525773196,0.012016021361815754,0.10638297872340426,0.8936170212765957,33.35455828946162
353.0,Recycled Cardboard - E-commerce Light,14.0,12.0,5.0,0.78,95.0,39.0,E-commerce,Estimate,Medium,0.03331067301155677,0.05,A,1.0,70.16757307953773,0.1134020618556701,0.006675567423230975,0.07446808510638298,0.925531914893617,32.50230694373224
354.0,Recycled Cardboard - E-commerce Heavy,18.0,20.0,5.0,0.85,95.0,44.0,E-commerce,Estimate,Medium,0.038069340584636305,0.05,A,1.0,69.97722637661454,0.15463917525773196,0.012016021361815754,0.09219858156028368,0.9078014184397163,33.78009020435524
355.0,Virgin Cardboard - White Top,16.0,15.0,5.0,1.16,88.0,47.0,Display Boxes,Estimate,Medium,0.059143439836845675,0.05,B,0.75,61.634262406526176,0.13402061855670103,0.008678237650200267,0.10283687943262411,0.8971631205673759,32.53606548879532
356.0,Recycled Cardboard - White Top,16.0,15.0,5.0,0.86,92.0,42.0,Display Boxes,Estimate,Medium,0.03874915023793338,0.05,A,1.0,69.95003399048268,0.13402061855670103,0.008678237650200267,0.0851063829787234,0.9148936170212766,33.06798038241235
357.0,High-strength Virgin Cardboard,20.0,25.0,5.0,1.25,88.0,52.0,Industrial,Estimate,Medium,0.06526172671651936,0.05,B,0.75,61.38953093133923,0.17525773195876287,0.015353805073431242,0.12056737588652482,0.8794326241134752,33.853902153957705
358.0,High-strength Recycled Cardboard,20.0,25.0,5.0,0.9,93.0,48.0,Industrial,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.17525773195876287,0.015353805073431242,0.10638297872340426,0.8936170212765957,34.27943406885132
359.0,Low-density Virgin Cardboard,12.0,10.0,5.0,1.05,92.0,40.0,Light Goods,Estimate,Medium,0.051665533650577834,0.05,A,1.0,69.4333786539769,0.09278350515463918,0.0053404539385847796,0.07801418439716312,0.9219858156028369,31.531128292428217
360.0,Low-density Recycled Cardboard,12.0,10.0,5.0,0.76,96.0,36.0,Light Goods,Estimate,Medium,0.03195105370496261,0.05,A,1.0,70.22195785180149,0.09278350515463918,0.0053404539385847796,0.06382978723404255,0.9361702127659575,31.956660207321836
361.0,Recycled Paper - Newsprint,4.0,4.0,5.0,0.55,90.0,25.0,Void Fill/Wrap,Estimate,Medium,0.017675050985724,0.05,A,1.0,70.79299796057103,0.010309278350515464,0.0013351134846461949,0.024822695035460994,0.975177304964539,29.707743687496173
362.0,Recycled Paper - High Bright,5.0,5.0,5.0,0.6,88.0,32.0,Print Inserts,Estimate,Medium,0.02107409925220938,0.05,B,0.75,63.15703602991163,0.020618556701030927,0.0020026702269692926,0.04964539007092199,0.950354609929078,29.395460672722656
363.0,Virgin Paper - High Bright,6.0,5.0,5.0,0.95,80.0,38.0,Print Inserts,Estimate,Medium,0.04486743711760706,0.05,B,0.75,62.20530251529573,0.030927835051546393,0.0020026702269692926,0.07092198581560284,0.9290780141843972,29.169533934402853
364.0,Recycled Paper - Tissue,3.0,3.0,5.0,0.5,92.0,20.0,Protective Wrap,Estimate,Medium,0.014276002719238614,0.05,A,1.0,70.92895989123046,0.0,0.0006675567423230974,0.0070921985815602835,0.9929078014184397,29.807260744822884
365.0,Virgin Paper - Tissue,3.0,3.0,5.0,0.85,85.0,22.0,Protective Wrap,Estimate,Medium,0.038069340584636305,0.05,B,0.75,62.477226376614546,0.0,0.0006675567423230974,0.014184397163120567,0.9858156028368794,29.594494787376075
366.0,Virgin Paper - Board,10.0,8.0,5.0,1.1,82.0,40.0,Cartons,Estimate,Medium,0.055064581917063225,0.05,B,0.75,61.79741672331747,0.07216494845360824,0.004005340453938585,0.07801418439716312,0.9219858156028369,30.666332619847598
367.0,Recycled Paper - Board,10.0,8.0,5.0,0.8,90.0,35.0,Cartons,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.07216494845360824,0.004005340453938585,0.06028368794326241,0.9397163120567376,31.198247513464615
368.0,Virgin Paper - Beer Carrier Board,12.0,10.0,5.0,1.2,80.0,45.0,Multipacks,Estimate,Medium,0.06186267845003398,0.05,B,0.75,61.52549286199864,0.09278350515463918,0.0053404539385847796,0.09574468085106383,0.9042553191489362,30.999213398811193
369.0,Recycled Paper - Beer Carrier Board,12.0,10.0,5.0,0.9,88.0,40.0,Multipacks,Estimate,Medium,0.04146838885112169,0.05,B,0.75,62.34126444595513,0.09278350515463918,0.0053404539385847796,0.07801418439716312,0.9219858156028369,31.531128292428217
370.0,Virgin Paper - Liquid Packaging Board,14.0,12.0,5.0,1.3,78.0,55.0,Cartons,Estimate,Medium,0.06866077498300475,0.05,B,0.75,61.25356900067982,0.1134020618556701,0.006675567423230975,0.13120567375886524,0.8687943262411347,30.800179284157775
371.0,PLA Bioplastic - High Heat,55.0,11.0,70.0,0.7,60.0,135.0,Hot Fill Packs,Estimate,Medium,0.027872195785180146,0.7,C,0.5,74.8851121685928,0.5360824742268041,0.006008010680907877,0.4148936170212766,0.5851063829787234,39.1767307788611
372.0,PLA Bioplastic - Cold Chain,50.0,10.0,85.0,0.5,70.0,125.0,Cold Foods,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.4845360824742268,0.0053404539385847796,0.37943262411347517,0.6205673758865249,38.15867819372236
373.0,PLA Bioplastic - Fiber-filled,60.0,12.0,75.0,0.8,65.0,140.0,Durables,Estimate,Medium,0.034670292318150914,0.75,C,0.5,76.11318830727397,0.5876288659793815,0.006675567423230975,0.4326241134751773,0.5673758865248226,40.72669825761687
374.0,PLA Bioplastic - Mineral-filled,65.0,14.0,70.0,0.9,60.0,145.0,Durables,Estimate,Medium,0.04146838885112169,0.7,C,0.5,74.34126444595513,0.6391752577319587,0.00801068090787717,0.450354609929078,0.549645390070922,42.29669243864232
375.0,PLA Bioplastic - Flex-rigid Blend,52.0,11.0,80.0,0.6,68.0,130.0,General Packaging,Estimate,Medium,0.02107409925220938,0.8,C,0.5,78.15703602991164,0.5051546391752577,0.006008010680907877,0.3971631205673759,0.6028368794326241,38.47153227041626
376.0,Compostable Plastic - Home Compost Low Temp,35.0,7.0,90.0,0.55,68.0,108.0,Food Wrap,Estimate,Medium,0.017675050985724,0.9,C,0.5,81.29299796057104,0.32989690721649484,0.0033377837116154874,0.3191489361702128,0.6808510638297872,33.721541714901875
377.0,Compostable Plastic - Industrial High Temp,45.0,9.0,80.0,0.65,70.0,115.0,Food Packs,Estimate,Medium,0.02447314751869477,0.8,B,0.75,85.52107409925222,0.4329896907216495,0.004672897196261682,0.34397163120567376,0.6560283687943262,37.14062560858362
378.0,Compostable Plastic - Transparent Film,32.0,7.0,85.0,0.6,65.0,104.0,Window Packs,Estimate,Medium,0.02107409925220938,0.85,C,0.5,79.65703602991164,0.29896907216494845,0.0033377837116154874,0.3049645390070922,0.6950354609929078,32.909960227733634
379.0,Compostable Plastic - Opaque Film,34.0,8.0,85.0,0.62,65.0,106.0,General Wraps,Estimate,Medium,0.022433718558803536,0.85,C,0.5,79.60265125764786,0.31958762886597936,0.004005340453938585,0.3120567375886525,0.6879432624113475,33.54196324059775
380.0,Compostable Plastic - Coated Paper Barrier,30.0,8.0,80.0,0.7,70.0,110.0,Snack Packs,Estimate,Medium,0.027872195785180146,0.8,B,0.75,85.3851121685928,0.27835051546391754,0.004005340453938585,0.3262411347517731,0.6737588652482269,31.466946789621662
381.0,Conventional Plastic PET - High Barrier,65.0,16.0,1.0,3.3,45.0,90.0,Retort Packs,Estimate,Medium,0.2046227056424201,0.01,D,0.25,39.615091774303195,0.6391752577319587,0.009345794392523364,0.2553191489361702,0.7446808510638299,48.18780967296894
382.0,Conventional Plastic PET - Metallized,60.0,15.0,1.0,3.5,40.0,95.0,Snack Packs,Estimate,Medium,0.21821889870836164,0.01,D,0.25,39.07124405166554,0.5876288659793815,0.008678237650200267,0.2730496453900709,0.7269503546099291,45.574012406979136
383.0,Conventional Plastic PET - Silica Coated,62.0,16.0,1.0,3.4,45.0,100.0,High Barrier Films,Estimate,Medium,0.21142080217539086,0.01,D,0.25,39.34316791298437,0.6082474226804123,0.009345794392523364,0.2907801418439716,0.7092198581560284,45.88686648367305
384.0,Conventional Plastic PET - Reheat Clear,64.0,18.0,1.0,3.2,50.0,85.0,Bottle Preforms,Estimate,Medium,0.19782460910944935,0.01,C,0.5,47.387015635622035,0.6288659793814433,0.010680907877169559,0.2375886524822695,0.7624113475177305,48.347406837104735
385.0,Conventional Plastic PET - Thick Sheet,70.0,20.0,1.0,3.6,45.0,110.0,Thermoforming,Estimate,Medium,0.22501699524133242,0.01,D,0.25,38.799320190346705,0.6907216494845361,0.012016021361815754,0.3262411347517731,0.6737588652482269,48.20211257768272
386.0,Conventional Plastic HDPE - Pipe Grade,80.0,25.0,1.0,3.4,50.0,95.0,Pipe/Conduit,Estimate,Medium,0.21142080217539086,0.01,C,0.5,46.84316791298437,0.7938144329896907,0.015353805073431242,0.2730496453900709,0.7269503546099291,54.021702110088434
387.0,Conventional Plastic HDPE - Blow Fill,68.0,20.0,1.0,3.1,55.0,87.0,Blow Bottles,Estimate,Medium,0.19102651257647857,0.01,C,0.5,47.65893949694087,0.6701030927835051,0.012016021361815754,0.24468085106382978,0.7553191489361702,49.82417882027978
388.0,Conventional Plastic HDPE - High MFI,60.0,16.0,1.0,3.0,55.0,83.0,Thin Wall,Estimate,Medium,0.18422841604350781,0.01,C,0.5,47.93086335825969,0.5876288659793815,0.009345794392523364,0.23049645390070922,0.7695035460992907,46.87063485392968
389.0,Conventional Plastic HDPE - Low MFI,70.0,22.0,1.0,3.3,50.0,90.0,Heavy Containers,Estimate,Medium,0.2046227056424201,0.01,C,0.5,47.115091774303195,0.6907216494845361,0.01335113484646195,0.2553191489361702,0.7446808510638299,50.369825556690195
390.0,Conventional Plastic HDPE - Film LL Blend,58.0,16.0,1.0,2.9,50.0,80.0,Shopping Bags,Estimate,Medium,0.17743031951053703,0.01,C,0.5,48.202787219578525,0.5670103092783505,0.009345794392523364,0.2198581560283688,0.7801418439716312,46.36504152205866
391.0,Recycled PET - Food Grade,60.0,15.0,1.0,1.9,80.0,95.0,Food Packs,Estimate,Medium,0.10944935418082935,0.01,B,0.75,58.422025832766835,0.5876288659793815,0.008678237650200267,0.2730496453900709,0.7269503546099291,45.574012406979136
392.0,Recycled PET - Non Food Grade,60.0,15.0,1.0,1.7,75.0,85.0,Fibers/Straps,Estimate,Medium,0.09585316111488781,0.01,B,0.75,58.96587355540448,0.5876288659793815,0.008678237650200267,0.2375886524822695,0.7624113475177305,46.637842194213185
393.0,Recycled PET - Fiber Grade,58.0,14.0,1.0,1.6,70.0,82.0,Textiles,Estimate,Medium,0.08905506458191706,0.01,B,0.75,59.237797416723325,0.5670103092783505,0.00801068090787717,0.22695035460992907,0.7730496453900709,46.11222216007246
394.0,Recycled PET - Sheet High Recycled Content,60.0,15.0,1.0,1.6,80.0,92.0,Trays,Estimate,Medium,0.08905506458191706,0.01,B,0.75,59.237797416723325,0.5876288659793815,0.008678237650200267,0.2624113475177305,0.7375886524822695,45.89316134314935
395.0,Recycled PET - Bottle Grade High Recycled,60.0,15.0,1.0,1.5,85.0,98.0,Bottles,Estimate,Medium,0.08225696804894629,0.01,B,0.75,59.50972127804215,0.5876288659793815,0.008678237650200267,0.28368794326241137,0.7163120567375887,45.25486347080893
396.0,Sugarcane Bagasse - Hot Cup Liner,10.0,6.0,88.0,0.42,75.0,55.0,Hot Drinks,Estimate,Medium,0.008837525492861998,0.88,B,0.75,88.54649898028552,0.07216494845360824,0.0026702269692923898,0.13120567375886524,0.8687943262411347,29.030534534457143
397.0,Sugarcane Bagasse - Cold Cup Liner,10.0,6.0,90.0,0.4,78.0,52.0,Cold Drinks,Estimate,Medium,0.007477906186267848,0.9,B,0.75,89.20088375254929,0.07216494845360824,0.0026702269692923898,0.12056737588652482,0.8794326241134752,29.349683470627358
398.0,Sugarcane Bagasse - Heavy Plate,15.0,9.0,85.0,0.45,78.0,58.0,Food Service,Estimate,Medium,0.01087695445275323,0.85,B,0.75,87.56492182188987,0.12371134020618557,0.004672897196261682,0.14184397163120568,0.8581560283687943,30.8333213751991
399.0,Sugarcane Bagasse - Compartment Tray,14.0,10.0,88.0,0.43,80.0,57.0,Meal Trays,Estimate,Medium,0.009517335146159076,0.88,B,0.75,88.51930659415365,0.1134020618556701,0.0053404539385847796,0.13829787234042554,0.8617021276595744,30.54735992217158
400.0,Sugarcane Bagasse - Lid,11.0,7.0,90.0,0.41,80.0,53.0,Food Trays,Estimate,Medium,0.00815771583956492,0.9,B,0.75,89.1736913664174,0.08247422680412371,0.0033377837116154874,0.12411347517730496,0.875886524822695,29.67569832819426
401.0,Wood Pulp Molded Fiber - Phone Insert,9.0,5.0,88.0,0.48,75.0,54.0,Electronics,Literature,High,0.012916383412644459,0.88,B,0.75,88.38334466349423,0.061855670103092786,0.0020026702269692926,0.1276595744680851,0.8723404255319149,28.70451967689024
402.0,Wood Pulp Molded Fiber - Laptop Insert,11.0,7.0,85.0,0.52,73.0,58.0,Electronics,Estimate,Medium,0.01563562202583277,0.85,B,0.75,87.37457511896669,0.08247422680412371,0.0033377837116154874,0.14184397163120568,0.8581560283687943,29.14378343457724
403.0,Wood Pulp Molded Fiber - TV Frame,12.0,8.0,82.0,0.55,70.0,60.0,Electronics,Estimate,Medium,0.017675050985724,0.82,B,0.75,86.39299796057104,0.09278350515463918,0.004005340453938585,0.14893617021276595,0.851063829787234,29.36341531342074
404.0,Wood Pulp Molded Fiber - Bottle Pack,10.0,6.0,86.0,0.5,75.0,56.0,Beverage,Estimate,Medium,0.014276002719238614,0.86,B,0.75,87.72895989123045,0.07216494845360824,0.0026702269692923898,0.1347517730496454,0.8652482269503546,28.92415155573374
405.0,Wood Pulp Molded Fiber - Cosmetic Insert,8.0,4.0,90.0,0.47,78.0,52.0,Cosmetics,Estimate,Medium,0.012236573759347382,0.9,B,0.75,89.01053704962611,0.05154639175257732,0.0013351134846461949,0.12056737588652482,0.8794326241134752,28.48488779804673
406.0,Corrugated Paperboard - BC Flute,18.0,25.0,5.0,1.25,90.0,50.0,Shipping,Literature,High,0.06526172671651936,0.05,A,1.0,68.88953093133922,0.15463917525773196,0.015353805073431242,0.11347517730496454,0.8865248226950355,33.241925843363276
407.0,Corrugated Paperboard - EB Flute,17.0,22.0,5.0,1.22,92.0,49.0,Display,Estimate,Medium,0.06322229775662813,0.05,A,1.0,68.97110808973488,0.14432989690721648,0.01335113484646195,0.1099290780141844,0.8900709219858156,32.87585758125699
408.0,Corrugated Paperboard - E Flute,15.0,18.0,5.0,1.15,92.0,46.0,Small Packs,Estimate,Medium,0.058463630183548596,0.05,A,1.0,69.16145479265805,0.12371134020618557,0.010680907877169559,0.09929078014184398,0.900709219858156,32.29015744030719
409.0,Corrugated Paperboard - F Flute,14.0,16.0,5.0,1.12,92.0,44.0,Micro Packs,Estimate,Medium,0.05642420122365738,0.05,A,1.0,69.2430319510537,0.1134020618556701,0.009345794392523364,0.09219858156028368,0.9078014184397163,32.05049885919399
410.0,Corrugated Paperboard - RSC Box Board,16.0,20.0,5.0,1.2,92.0,48.0,Regular Slotted,Estimate,Medium,0.06186267845003398,0.05,A,1.0,69.02549286199864,0.13402061855670103,0.012016021361815754,0.10638297872340426,0.8936170212765957,32.52981602142039
411.0,Cotton Fabric Wrap - Gift Grade,19.0,8.0,90.0,0.6,70.0,100.0,Gift Wrap,Estimate,Medium,0.02107409925220938,0.9,B,0.75,88.65703602991162,0.16494845360824742,0.004005340453938585,0.2907801418439716,0.7092198581560284,27.994694102628902
412.0,Cotton Fabric Wrap - Industrial,22.0,10.0,88.0,0.65,65.0,95.0,Industrial Wrap,Estimate,Medium,0.02447314751869477,0.88,C,0.5,80.42107409925222,0.1958762886597938,0.0053404539385847796,0.2730496453900709,0.7269503546099291,29.803775802847166
413.0,Cotton Fabric Wrap - Printed Premium,20.0,8.0,88.0,0.62,68.0,110.0,Premium Packaging,Estimate,Medium,0.022433718558803536,0.88,C,0.5,80.50265125764787,0.17525773195876287,0.004005340453938585,0.3262411347517731,0.6737588652482269,27.34323544941548
414.0,Cotton Fabric Wrap - Dyed,21.0,9.0,88.0,0.63,68.0,105.0,Brand Wraps,Estimate,Medium,0.023113528212100613,0.88,C,0.5,80.47545887151598,0.18556701030927836,0.004672897196261682,0.30851063829787234,0.6914893617021276,28.30754817932281
415.0,Cotton Fabric Wrap - Recycled Blend,18.0,7.0,92.0,0.55,75.0,90.0,General Wraps,Estimate,Medium,0.017675050985724,0.92,B,0.75,89.39299796057104,0.15463917525773196,0.0033377837116154874,0.2553191489361702,0.7446808510638299,28.626126053572637
416.0,Jute Bag - Retail,24.0,11.0,95.0,0.5,85.0,88.0,Retail Bags,Estimate,Medium,0.014276002719238614,0.95,B,0.75,90.42895989123045,0.21649484536082475,0.006008010680907877,0.24822695035460993,0.75177304964539,31.393225624221927
417.0,Jute Bag - Supermarket,26.0,13.0,95.0,0.52,85.0,92.0,Shopping Bags,Estimate,Medium,0.01563562202583277,0.95,B,0.75,90.37457511896669,0.23711340206185566,0.007343124165554072,0.2624113475177305,0.7375886524822695,31.832489381908935
418.0,Jute Bag - Promotional,23.0,10.0,95.0,0.49,87.0,86.0,Promo Bags,Estimate,Medium,0.013596193065941536,0.95,B,0.75,90.45615227736234,0.20618556701030927,0.0053404539385847796,0.24113475177304963,0.7588652482269503,31.173593745378426
419.0,Jute Bag - Heavy Duty Retail,29.0,16.0,93.0,0.55,83.0,98.0,Heavy Retail Bags,Estimate,Medium,0.017675050985724,0.93,B,0.75,89.69299796057103,0.26804123711340205,0.009345794392523364,0.28368794326241137,0.7163120567375887,32.491385018439445
420.0,Jute Bag - Drawstring,21.0,9.0,95.0,0.48,88.0,84.0,Gift Bags,Estimate,Medium,0.012916383412644459,0.95,B,0.75,90.48334466349422,0.18556701030927836,0.004672897196261682,0.23404255319148937,0.7659574468085106,30.5415907325143
421.0,PLA Sheet - Retail Food Grade,50.0,12.0,80.0,0.55,70.0,125.0,Food Packs,Literature,High,0.017675050985724,0.8,B,0.75,85.79299796057104,0.4845360824742268,0.006675567423230975,0.37943262411347517,0.6205673758865249,38.198731598261745
422.0,PLA Sheet - Industrial,52.0,13.0,78.0,0.6,68.0,130.0,Electronics,Estimate,Medium,0.02107409925220938,0.78,C,0.5,77.55703602991163,0.5051546391752577,0.007343124165554072,0.3971631205673759,0.6028368794326241,38.511585674955654
423.0,PLA Sheet - High Impact,55.0,14.0,75.0,0.65,65.0,135.0,Durables,Estimate,Medium,0.02447314751869477,0.75,C,0.5,76.5210740992522,0.5360824742268041,0.00801068090787717,0.4148936170212766,0.5851063829787234,39.23681088567018
424.0,PLA Sheet - Printing Grade,49.0,11.0,80.0,0.56,70.0,122.0,Print Packaging,Estimate,Medium,0.01835486063902108,0.8,B,0.75,85.76580557443916,0.4742268041237113,0.006008010680907877,0.36879432624113473,0.6312056737588653,38.08548269814165
425.0,PLA Sheet - Barrier Coated,51.0,12.0,78.0,0.6,68.0,128.0,Snacks,Estimate,Medium,0.02107409925220938,0.78,C,0.5,77.55703602991163,0.4948453608247423,0.006675567423230975,0.3900709219858156,0.6099290780141844,38.29195379611215
426.0,Polylactic Acid Blend - Bottle,48.0,11.0,80.0,0.5,70.0,120.0,Bottles,Estimate,Medium,0.014276002719238614,0.8,B,0.75,85.92895989123045,0.4639175257731959,0.006008010680907877,0.3617021276595745,0.6382978723404256,37.885877521567835
427.0,Polylactic Acid Blend - Sheet High Barrier,47.0,11.0,78.0,0.55,68.0,123.0,Snacks,Estimate,Medium,0.017675050985724,0.78,C,0.5,77.69299796057105,0.4536082474226804,0.006008010680907877,0.3723404255319149,0.6276595744680851,37.15435745137701
428.0,Polylactic Acid Blend - Film High Clarity,45.0,10.0,80.0,0.5,70.0,118.0,Window Packs,Estimate,Medium,0.014276002719238614,0.8,B,0.75,85.92895989123045,0.4329896907216495,0.0053404539385847796,0.3546099290780142,0.6453900709219857,36.84150337468309
429.0,Polylactic Acid Blend - Foamable,42.0,9.0,80.0,0.6,65.0,115.0,Foam Packs,Estimate,Medium,0.02107409925220938,0.8,C,0.5,78.15703602991164,0.4020618556701031,0.004672897196261682,0.34397163120567376,0.6560283687943262,35.90351220652176
430.0,Polylactic Acid Blend - Injection Grade,50.0,12.0,78.0,0.58,68.0,125.0,Closures,Estimate,Medium,0.019714479945615225,0.78,C,0.5,77.61142080217539,0.4845360824742268,0.006675567423230975,0.37943262411347517,0.6205673758865249,38.198731598261745
